go,cluster,parent,parentSimScore,score,size,term,parentTerm
GO:0046039,83,GO:0072521,0.66,1.8950406981093242,1,GTP metabolic process,purine-containing compound metabolic process
GO:0043545,22,GO:1901564,0.33,1.8950406981093242,2,molybdopterin cofactor metabolic process,organonitrogen compound metabolic process
GO:0042278,69,GO:1901135,0.617,1.8950406981093242,1,purine nucleoside metabolic process,carbohydrate derivative metabolic process
GO:0034227,42,GO:1901360,0.332,1.8950406981093242,7,tRNA thio-modification,organic cyclic compound metabolic process
GO:0032324,22,GO:1901564,0.282,1.8950406981093242,4,molybdopterin cofactor biosynthetic process,organonitrogen compound metabolic process
GO:0019693,69,GO:1901135,0.857,1.8950406981093242,3,ribose phosphate metabolic process,carbohydrate derivative metabolic process
GO:0018283,47,GO:0044085,0.46,1.8950406981093242,1,iron incorporation into metallo-sulfur cluster,cellular component biogenesis
GO:0018282,47,GO:0044085,0.46,1.8950406981093242,0,metal incorporation into metallo-sulfur cluster,cellular component biogenesis
GO:0009259,69,GO:1901135,0.855,1.8950406981093242,1,ribonucleotide metabolic process,carbohydrate derivative metabolic process
GO:0009205,53,GO:0044281,0.651,1.8950406981093242,0,purine ribonucleoside triphosphate metabolic process,small molecule metabolic process
GO:0009199,53,GO:0044281,0.656,1.8950406981093242,0,ribonucleoside triphosphate metabolic process,small molecule metabolic process
GO:0009150,83,GO:0072521,0.977,1.8950406981093242,1,purine ribonucleotide metabolic process,purine-containing compound metabolic process
GO:0009144,53,GO:0044281,0.651,1.8950406981093242,0,purine nucleoside triphosphate metabolic process,small molecule metabolic process
GO:0009141,53,GO:0044281,0.662,1.8950406981093242,0,nucleoside triphosphate metabolic process,small molecule metabolic process
GO:0009119,69,GO:1901135,0.641,1.8950406981093242,0,ribonucleoside metabolic process,carbohydrate derivative metabolic process
GO:0009117,53,GO:0044281,0.79,1.8950406981093242,5,nucleotide metabolic process,small molecule metabolic process
GO:0009116,69,GO:1901135,0.668,1.8950406981093242,4,nucleoside metabolic process,carbohydrate derivative metabolic process
GO:0006753,53,GO:0044281,0.793,1.8950406981093242,2,nucleoside phosphate metabolic process,small molecule metabolic process
GO:0006400,42,GO:1901360,0.433,1.8950406981093242,18,tRNA modification,organic cyclic compound metabolic process
GO:0006163,83,GO:0072521,0.982,1.8950406981093242,2,purine nucleotide metabolic process,purine-containing compound metabolic process
GO:0000963,42,GO:1901360,0.322,1.8950406981093242,1,mitochondrial RNA processing,organic cyclic compound metabolic process
GO:0000959,42,GO:1901360,0.351,1.8950406981093242,0,mitochondrial RNA metabolic process,organic cyclic compound metabolic process
GO:0000096,66,GO:0006790,0.842,1.8950406981093242,0,sulfur amino acid metabolic process,sulfur compound metabolic process
GO:0070988,84,GO:0070988,0.999,1.8950406981093242,2,demethylation,demethylation
GO:0070544,20,GO:0043412,0.418,1.8950406981093242,5,histone H3-K36 demethylation,macromolecule modification
GO:0070076,20,GO:0043412,0.473,1.8950406981093242,0,histone lysine demethylation,macromolecule modification
GO:0034720,20,GO:0043412,0.449,1.8950406981093242,9,histone H3-K4 demethylation,macromolecule modification
GO:0018195,20,GO:0043412,0.473,1.8950406981093242,0,peptidyl-arginine modification,macromolecule modification
GO:0016577,20,GO:0043412,0.482,1.8950406981093242,2,histone demethylation,macromolecule modification
GO:0008214,20,GO:0043412,0.49,1.8950406981093242,0,protein dealkylation,macromolecule modification
GO:0006970,8,GO:0009628,0.786,1.8950406981093242,18,response to osmotic stress,response to abiotic stimulus
GO:0006482,20,GO:0043412,0.49,1.8950406981093242,4,protein demethylation,macromolecule modification
GO:1903313,42,GO:1901360,0.385,1.8950406981093242,0,positive regulation of mRNA metabolic process,organic cyclic compound metabolic process
GO:1903311,42,GO:1901360,0.431,1.8950406981093242,0,regulation of mRNA metabolic process,organic cyclic compound metabolic process
GO:1902808,2,GO:0010564,0.677,1.8950406981093242,0,positive regulation of cell cycle G1/S phase transition,regulation of cell cycle process
GO:1901989,2,GO:0010564,0.789,1.8950406981093242,0,positive regulation of cell cycle phase transition,regulation of cell cycle process
GO:0050685,42,GO:1901360,0.284,1.8950406981093242,1,positive regulation of mRNA processing,organic cyclic compound metabolic process
GO:0050684,42,GO:1901360,0.394,1.8950406981093242,3,regulation of mRNA processing,organic cyclic compound metabolic process
GO:0034402,42,GO:1901360,0.284,1.8950406981093242,2,recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex,organic cyclic compound metabolic process
GO:0034243,21,GO:0006355,0.533,1.8950406981093242,6,regulation of transcription elongation by RNA polymerase II,regulation of DNA-templated transcription
GO:0033523,20,GO:0043412,0.367,1.8950406981093242,0,histone H2B ubiquitination,macromolecule modification
GO:0032968,21,GO:0006355,0.507,1.8950406981093242,8,positive regulation of transcription elongation by RNA polymerase II,regulation of DNA-templated transcription
GO:0032786,21,GO:0006355,0.525,1.8950406981093242,4,"positive regulation of DNA-templated transcription, elongation",regulation of DNA-templated transcription
GO:0032784,21,GO:0006355,0.551,1.8950406981093242,2,regulation of DNA-templated transcription elongation,regulation of DNA-templated transcription
GO:0031648,48,GO:0065008,0.528,1.8950406981093242,3,protein destabilization,regulation of biological quality
GO:0031440,42,GO:1901360,0.294,1.8950406981093242,0,regulation of mRNA 3'-end processing,organic cyclic compound metabolic process
GO:0016574,20,GO:0043412,0.449,1.8950406981093242,2,histone ubiquitination,macromolecule modification
GO:0010390,20,GO:0043412,0.418,1.8950406981093242,2,histone monoubiquitination,macromolecule modification
GO:0006513,20,GO:0043412,0.431,1.8950406981093242,2,protein monoubiquitination,macromolecule modification
GO:0006368,21,GO:0006355,0.553,1.8950406981093242,16,transcription elongation by RNA polymerase II promoter,regulation of DNA-templated transcription
GO:0006354,21,GO:0006355,0.564,1.8950406981093242,0,DNA-templated transcription elongation,regulation of DNA-templated transcription
GO:0002683,46,GO:0002376,0.681,1.8950406981093242,0,negative regulation of immune system process,immune system process
GO:0002237,57,GO:0009607,0.549,1.8950406981093242,0,response to molecule of bacterial origin,response to biotic stimulus
GO:0035725,26,GO:0006810,0.44,1.8950406981093242,67,sodium ion transmembrane transport,transport
GO:0006814,26,GO:0006810,0.472,1.8950406981093242,63,sodium ion transport,transport
GO:1905037,36,GO:0006996,0.547,1.8950406981093242,0,autophagosome organization,organelle organization
GO:1904457,52,GO:0003008,0.515,1.8950406981093242,1,positive regulation of neuronal action potential,system process
GO:0098908,52,GO:0003008,0.515,1.8950406981093242,0,regulation of neuronal action potential,system process
GO:0098900,48,GO:0065008,0.528,1.8950406981093242,0,regulation of action potential,regulation of biological quality
GO:0097164,85,GO:0097164,1,1.8950406981093242,0,ammonium ion metabolic process,ammonium ion metabolic process
GO:0071356,16,GO:0070887,0.566,1.8950406981093242,0,cellular response to tumor necrosis factor,cellular response to chemical stimulus
GO:0051971,52,GO:0003008,0.515,1.8950406981093242,0,positive regulation of transmission of nerve impulse,system process
GO:0051969,52,GO:0003008,0.515,1.8950406981093242,0,regulation of transmission of nerve impulse,system process
GO:0050891,48,GO:0065008,0.549,1.8950406981093242,5,multicellular organismal water homeostasis,regulation of biological quality
GO:0050728,34,GO:0048584,0.498,1.8950406981093242,1,negative regulation of inflammatory response,positive regulation of response to stimulus
GO:0050727,34,GO:0048584,0.498,1.8950406981093242,0,regulation of inflammatory response,positive regulation of response to stimulus
GO:0046520,63,GO:0006629,0.533,1.8950406981093242,0,sphingoid biosynthetic process,lipid metabolic process
GO:0046519,63,GO:0006629,0.541,1.8950406981093242,0,sphingoid metabolic process,lipid metabolic process
GO:0046514,63,GO:0006629,0.578,1.8950406981093242,1,ceramide catabolic process,lipid metabolic process
GO:0046513,63,GO:0006629,0.631,1.8950406981093242,26,ceramide biosynthetic process,lipid metabolic process
GO:0046512,63,GO:0006629,0.533,1.8950406981093242,5,sphingosine biosynthetic process,lipid metabolic process
GO:0046479,63,GO:0006629,0.574,1.8950406981093242,0,glycosphingolipid catabolic process,lipid metabolic process
GO:0046477,63,GO:0006629,0.56,1.8950406981093242,1,glycosylceramide catabolic process,lipid metabolic process
GO:0046467,63,GO:0006629,0.718,1.8950406981093242,0,membrane lipid biosynthetic process,lipid metabolic process
GO:0046173,70,GO:1901615,0.856,1.8950406981093242,0,polyol biosynthetic process,organic hydroxy compound metabolic process
GO:0046165,70,GO:1901615,0.881,1.8950406981093242,0,alcohol biosynthetic process,organic hydroxy compound metabolic process
GO:0045760,48,GO:0065008,0.512,1.8950406981093242,1,positive regulation of action potential,regulation of biological quality
GO:0044057,52,GO:0003008,0.771,1.8950406981093242,0,regulation of system process,system process
GO:0043407,37,GO:0044093,0.568,1.8950406981093242,5,negative regulation of MAP kinase activity,positive regulation of molecular function
GO:0043405,5,GO:0016310,0.544,1.8950406981093242,2,regulation of MAP kinase activity,phosphorylation
GO:0043243,23,GO:0051128,0.632,1.8950406981093242,0,positive regulation of protein-containing complex disassembly,regulation of cellular component organization
GO:0042391,48,GO:0065008,0.791,1.8950406981093242,105,regulation of membrane potential,regulation of biological quality
GO:0035967,16,GO:0070887,0.878,1.8950406981093242,0,cellular response to topologically incorrect protein,cellular response to chemical stimulus
GO:0035966,16,GO:0070887,0.635,1.8950406981093242,11,response to topologically incorrect protein,cellular response to chemical stimulus
GO:0035307,5,GO:0016310,0.405,1.8950406981093242,6,positive regulation of protein dephosphorylation,phosphorylation
GO:0035306,5,GO:0016310,0.405,1.8950406981093242,0,positive regulation of dephosphorylation,phosphorylation
GO:0035304,5,GO:0016310,0.461,1.8950406981093242,1,regulation of protein dephosphorylation,phosphorylation
GO:0035303,5,GO:0016310,0.464,1.8950406981093242,1,regulation of dephosphorylation,phosphorylation
GO:0034620,16,GO:0070887,0.872,1.8950406981093242,9,cellular response to unfolded protein,cellular response to chemical stimulus
GO:0034312,70,GO:1901615,0.801,1.8950406981093242,0,diol biosynthetic process,organic hydroxy compound metabolic process
GO:0034311,70,GO:1901615,0.801,1.8950406981093242,0,diol metabolic process,organic hydroxy compound metabolic process
GO:0032102,34,GO:0048584,0.651,1.8950406981093242,0,negative regulation of response to external stimulus,positive regulation of response to stimulus
GO:0031646,52,GO:0003008,0.627,1.8950406981093242,0,positive regulation of nervous system process,system process
GO:0031644,52,GO:0003008,0.638,1.8950406981093242,0,regulation of nervous system process,system process
GO:0031348,34,GO:0048584,0.589,1.8950406981093242,0,negative regulation of defense response,positive regulation of response to stimulus
GO:0031333,47,GO:0044085,0.625,1.8950406981093242,3,negative regulation of protein-containing complex assembly,cellular component biogenesis
GO:0030534,51,GO:0007610,0.653,1.8950406981093242,1,adult behavior,behavior
GO:0030149,63,GO:0006629,0.619,1.8950406981093242,4,sphingolipid catabolic process,lipid metabolic process
GO:0030148,63,GO:0006629,0.671,1.8950406981093242,15,sphingolipid biosynthetic process,lipid metabolic process
GO:0030104,48,GO:0065008,0.586,1.8950406981093242,4,water homeostasis,regulation of biological quality
GO:0019751,70,GO:1901615,0.905,1.8950406981093242,0,polyol metabolic process,organic hydroxy compound metabolic process
GO:0016241,65,GO:0006914,0.8,1.8950406981093242,0,regulation of macroautophagy,autophagy
GO:0010822,36,GO:0006996,0.446,1.8950406981093242,0,positive regulation of mitochondrion organization,organelle organization
GO:0010821,36,GO:0006996,0.474,1.8950406981093242,3,regulation of mitochondrion organization,organelle organization
GO:0010508,65,GO:0006914,0.816,1.8950406981093242,13,positive regulation of autophagy,autophagy
GO:0010506,65,GO:0006914,0.862,1.8950406981093242,12,regulation of autophagy,autophagy
GO:0009268,8,GO:0009628,0.702,1.8950406981093242,0,response to pH,response to abiotic stimulus
GO:0008344,51,GO:0007610,0.599,1.8950406981093242,8,adult locomotory behavior,behavior
GO:0007626,51,GO:0007610,0.747,1.8950406981093242,22,locomotory behavior,behavior
GO:0007033,36,GO:0006996,0.59,1.8950406981093242,4,vacuole organization,organelle organization
GO:0006986,16,GO:0070887,0.628,1.8950406981093242,10,response to unfolded protein,cellular response to chemical stimulus
GO:0006687,63,GO:0006629,0.597,1.8950406981093242,0,glycosphingolipid metabolic process,lipid metabolic process
GO:0006680,63,GO:0006629,0.541,1.8950406981093242,6,glucosylceramide catabolic process,lipid metabolic process
GO:0006678,63,GO:0006629,0.574,1.8950406981093242,0,glucosylceramide metabolic process,lipid metabolic process
GO:0006677,63,GO:0006629,0.585,1.8950406981093242,0,glycosylceramide metabolic process,lipid metabolic process
GO:0006672,63,GO:0006629,0.654,1.8950406981093242,2,ceramide metabolic process,lipid metabolic process
GO:0006670,63,GO:0006629,0.533,1.8950406981093242,0,sphingosine metabolic process,lipid metabolic process
GO:0006665,63,GO:0006629,0.725,1.8950406981093242,36,sphingolipid metabolic process,lipid metabolic process
GO:0006066,70,GO:1901615,0.958,1.8950406981093242,2,alcohol metabolic process,organic hydroxy compound metabolic process
GO:0001818,33,GO:0051241,0.682,1.8950406981093242,0,negative regulation of cytokine production,negative regulation of multicellular organismal process
